Customer_ID,Age,Gender,City,Customer_Segment,Signup_Date
CUS104253,60,Female,Mumbai,Loyal,2023-03-13
CUS106710,63,Male,Kolkata,New,2025-05-08
CUS106775,57,Male,Chennai,Returning,2023-08-08
CUS100589,52,Other,Delhi,New,2023-03-26
CUS103939,48,Female,Kolkata,Returning,2025-01-01
CUS102855,58,Female,Chennai,Loyal,2024-02-17
CUS102917,58,Female,Pune,High Value,2024-03-08
CUS104500,43,Male,Mumbai,Returning,2024-02-07
CUS104113,22,Male,Pune,Returning,2024-08-28
CUS105278,19,Male,Pune,New,2023-04-15
CUS103332,34,Male,Ahmedabad,Loyal,2023-07-05
CUS101808,25,Female,Mumbai,New,2024-04-07
CUS107057,61,Male,Delhi,Returning,2024-07-23
CUS107530,27,Female,Ahmedabad,Returning,2024-04-16
CUS103639,25,Male,Bengaluru,Loyal,2025-01-10
CUS100677,47,Male,Chennai,Loyal,2025-03-28
CUS105058,21,Female,Kolkata,Returning,2024-03-19
CUS105518,24,Female,Pune,Loyal,2024-04-09
CUS103148,34,Male,Mumbai,New,2024-10-13
CUS104793,33,Female,Hyderabad,High Value,2024-05-18
CUS107112,28,Female,Mumbai,Loyal,2023-12-04
CUS102432,24,Male,Ahmedabad,New,2024-07-13
CUS104271,42,Other,Mumbai,High Value,2023-10-01
CUS104127,54,Female,Kolkata,High Value,2023-01-10
CUS104038,59,Female,Chennai,New,2023-10-27
CUS105514,63,Female,Ahmedabad,High Value,2025-03-05
CUS102862,62,Male,Mumbai,Loyal,2023-09-04
CUS102758,64,Female,Mumbai,New,2025-06-09
CUS101611,47,Female,Ahmedabad,New,2023-02-21
CUS104368,38,Male,Mumbai,New,2023-10-17
CUS102685,37,Male,Bengaluru,Returning,2023-02-09
CUS105166,55,Female,Delhi,Returning,2024-02-28
CUS102970,33,Female,Kolkata,New,2024-04-20
CUS102795,46,Female,Delhi,New,2024-09-28
CUS105360,58,Male,Hyderabad,New,2024-04-27
CUS104981,55,Female,Kolkata,High Value,2024-11-27
CUS100605,42,Female,Kolkata,High Value,2024-04-24
CUS107008,54,Male,Pune,Returning,2023-05-26
CUS105943,51,Female,Hyderabad,Loyal,2024-08-16
CUS101468,40,Female,Pune,New,2025-04-21
CUS107872,35,Female,Bengaluru,Loyal,2025-05-08
CUS104004,42,Male,Kolkata,New,2023-07-03
CUS103927,57,Female,Kolkata,New,2023-01-30
CUS104537,26,Female,Hyderabad,New,2023-11-22
CUS106342,26,Female,Mumbai,New,2025-04-25
CUS105004,50,Female,Mumbai,New,2024-02-11
CUS102155,45,Male,Kolkata,Loyal,2025-05-31
CUS103846,37,Other,Bengaluru,High Value,2025-02-01
CUS107854,35,Male,Ahmedabad,Returning,2024-02-01
CUS102077,65,Female,Ahmedabad,Returning,2025-04-30
CUS104195,28,Male,Hyderabad,Returning,2025-05-23
CUS103161,31,Female,Bengaluru,Returning,2025-03-06
CUS104828,56,Female,Kolkata,Returning,2024-11-09
CUS104890,53,Female,Chennai,Loyal,2023-06-07
CUS100584,43,Female,Pune,New,2025-04-14
CUS103550,25,Male,Bengaluru,Loyal,2024-02-16
CUS104391,40,Male,Delhi,New,2024-10-03
CUS106021,59,Female,Chennai,Returning,2023-01-03
CUS104102,48,Male,Kolkata,Returning,2023-04-29
CUS106357,62,Female,Bengaluru,New,2023-01-28
CUS105246,20,Male,Pune,New,2023-02-10
CUS106870,48,Male,Mumbai,Loyal,2024-09-27
CUS107097,21,Female,Chennai,Loyal,2024-03-15
CUS102602,28,Female,Kolkata,New,2024-09-16
CUS103997,18,Female,Kolkata,Returning,2024-06-11
CUS107898,54,Female,Bengaluru,Loyal,2024-11-05
CUS102550,40,Male,Ahmedabad,Loyal,2024-01-27
CUS105787,29,Male,Ahmedabad,Loyal,2025-03-16
CUS100344,30,Female,Ahmedabad,New,2023-02-07
CUS103085,50,Male,Delhi,New,2024-03-01
CUS104753,29,Male,Ahmedabad,New,2023-05-20
CUS104629,54,Male,Ahmedabad,Returning,2023-03-08
CUS107699,45,Female,Bengaluru,New,2023-06-11
CUS100871,47,Female,Mumbai,High Value,2025-03-31
CUS106356,56,Male,Mumbai,New,2024-11-26
CUS104051,37,Male,Hyderabad,New,2023-07-29
CUS103032,25,Male,Kolkata,Loyal,2024-03-04
CUS100090,48,Male,Mumbai,New,2023-12-09
CUS103960,34,Male,Kolkata,High Value,2024-01-31
CUS104336,34,Female,Kolkata,Loyal,2023-11-24
CUS105090,43,Female,Delhi,New,2024-06-22
CUS105576,60,Female,Kolkata,Returning,2024-03-19
CUS102117,56,Female,Delhi,New,2024-09-17
CUS104348,19,Female,Pune,New,2023-08-26
CUS106237,60,Male,Chennai,Returning,2025-02-08
CUS104701,25,Female,Kolkata,Returning,2023-11-17
CUS103165,31,Female,Bengaluru,Returning,2025-04-21
CUS100947,63,Male,Delhi,New,2023-06-11
CUS104307,65,Female,Pune,Returning,2024-11-16
CUS106176,61,Female,Ahmedabad,Returning,2025-05-27
CUS104352,33,Female,Chennai,New,2023-05-27
CUS100883,57,Male,Mumbai,New,2024-04-19
CUS105498,24,Female,Bengaluru,Returning,2024-12-07
CUS107094,19,Female,Chennai,New,2023-03-04
CUS105212,19,Male,Pune,Loyal,2024-01-08
CUS107273,47,Other,Chennai,New,2024-09-10
CUS106995,58,Male,Delhi,Loyal,2023-11-02
CUS107662,60,Female,Delhi,Returning,2024-10-26
CUS106061,54,Female,Delhi,Returning,2025-01-16
CUS104896,62,Male,Kolkata,Returning,2023-11-15
CUS105469,51,Male,Hyderabad,Loyal,2024-10-24
CUS105880,31,Male,Delhi,Returning,2024-11-04
CUS107859,29,Female,Delhi,Loyal,2023-03-19
CUS102415,43,Male,Bengaluru,Loyal,2025-04-12
CUS107835,46,Male,Kolkata,New,2023-09-16
CUS106226,43,Male,Ahmedabad,Loyal,2023-10-23
CUS107065,38,Male,Bengaluru,New,2024-02-26
CUS105515,41,Male,Pune,New,2023-03-11
CUS103773,21,Male,Mumbai,New,2024-07-29
CUS103395,33,Male,Hyderabad,High Value,2024-05-17
CUS102398,37,Male,Mumbai,New,2024-09-14
CUS103918,50,Female,Mumbai,Loyal,2023-05-14
CUS101710,62,Female,Chennai,New,2023-02-20
CUS106626,58,Male,Hyderabad,New,2024-04-03
CUS104825,25,Male,Bengaluru,Loyal,2024-12-10
CUS101186,50,Female,Kolkata,New,2024-04-03
CUS104012,20,Female,Chennai,Returning,2023-11-24
CUS107878,38,Female,Delhi,Returning,2023-07-25
CUS105904,63,Female,Pune,Returning,2024-02-27
CUS106247,50,Male,Chennai,New,2023-11-18
CUS100151,53,Male,Ahmedabad,Loyal,2024-03-04
CUS100915,18,Female,Delhi,High Value,2024-05-14
CUS101305,60,Female,Pune,New,2023-06-05
CUS106107,22,Female,Bengaluru,New,2025-06-09
CUS105893,50,Female,Mumbai,Returning,2024-11-03
CUS104832,51,Female,Kolkata,Loyal,2024-12-07
CUS105417,60,Male,Hyderabad,Returning,2023-03-07
CUS101398,21,Female,Bengaluru,New,2024-10-26
CUS102519,47,Male,Hyderabad,New,2023-11-30
CUS100183,57,Female,Chennai,New,2025-02-03
CUS104409,35,Male,Kolkata,New,2024-08-16
CUS107115,47,Female,Mumbai,New,2023-10-25
CUS104510,21,Male,Chennai,Returning,2024-08-10
CUS102417,40,Female,Pune,New,2023-06-26
CUS100471,58,Female,Mumbai,New,2023-05-18
CUS100967,43,Male,Mumbai,New,2023-10-15
CUS106522,31,Male,Chennai,Loyal,2024-12-16
CUS105430,31,Female,Pune,Returning,2024-02-13
CUS102656,36,Male,Chennai,New,2025-03-18
CUS100209,47,Male,Bengaluru,Returning,2023-10-21
CUS101961,31,Male,Hyderabad,Loyal,2023-03-05
CUS100896,62,Female,Pune,Returning,2024-02-26
CUS106224,61,Female,Hyderabad,New,2024-05-30
CUS102698,65,Female,Kolkata,Returning,2023-05-15
CUS105019,29,Female,Kolkata,Returning,2023-10-12
CUS101773,22,Male,Kolkata,New,2024-07-30
CUS104317,36,Female,Bengaluru,New,2023-09-19
CUS102299,36,Female,Delhi,Returning,2025-05-31
CUS101209,37,Other,Bengaluru,Returning,2024-06-30
CUS106155,25,Male,Pune,Returning,2023-02-18
CUS101270,43,Female,Mumbai,Loyal,2024-03-19
CUS101251,59,Female,Chennai,New,2024-02-24
CUS103914,48,Male,Pune,New,2024-03-07
CUS102865,53,Male,Mumbai,Loyal,2023-07-05
CUS103605,52,Female,Bengaluru,Loyal,2023-10-15
CUS104945,54,Male,Ahmedabad,Returning,2024-01-24
CUS107690,42,Female,Hyderabad,New,2024-11-30
CUS100292,39,Female,Chennai,New,2023-03-31
CUS103128,28,Female,Hyderabad,Loyal,2024-08-07
CUS101051,64,Female,Mumbai,Returning,2024-04-21
CUS102892,23,Female,Bengaluru,Returning,2023-01-15
CUS107324,58,Male,Hyderabad,High Value,2024-05-14
CUS100272,41,Female,Bengaluru,Loyal,2024-03-28
CUS102042,40,Female,Chennai,New,2024-08-26
CUS104347,24,Female,Pune,New,2024-12-09
CUS104872,27,Male,Ahmedabad,Loyal,2024-07-24
CUS103034,31,Male,Delhi,Loyal,2024-12-22
CUS103135,65,Female,Pune,New,2023-06-11
CUS101086,33,Female,Ahmedabad,Returning,2023-08-04
CUS104319,59,Male,Hyderabad,New,2025-01-05
CUS103337,25,Female,Mumbai,Returning,2024-03-06
CUS104511,45,Female,Chennai,New,2025-05-11
CUS105882,34,Male,Delhi,New,2023-04-13
CUS102864,24,Female,Kolkata,Returning,2024-04-30
CUS104888,27,Female,Ahmedabad,High Value,2023-09-30
CUS105219,26,Male,Kolkata,Loyal,2024-07-22
CUS107949,23,Male,Mumbai,New,2024-02-15
CUS106716,59,Male,Mumbai,New,2023-11-26
CUS103105,45,Male,Kolkata,Returning,2025-02-28
CUS107891,31,Female,Kolkata,New,2023-10-23
CUS104169,45,Male,Kolkata,Returning,2023-07-27
CUS100613,36,Male,Bengaluru,New,2024-12-08
CUS103362,50,Female,Hyderabad,High Value,2023-09-17
CUS107178,42,Female,Chennai,New,2024-07-26
CUS103538,48,Other,Kolkata,New,2023-04-11
CUS105235,20,Male,Delhi,New,2023-06-06
CUS106571,44,Female,Hyderabad,New,2023-03-08
CUS101748,48,Male,Chennai,New,2023-09-11
CUS107398,48,Male,Kolkata,Loyal,2023-08-28
CUS106282,18,Male,Mumbai,Returning,2023-12-23
CUS106773,43,Male,Ahmedabad,Returning,2023-04-25
CUS107512,27,Male,Ahmedabad,Returning,2025-04-03
CUS102662,63,Male,Bengaluru,New,2023-08-18
CUS105789,21,Female,Pune,Returning,2023-12-22
CUS103795,49,Female,Chennai,Returning,2024-06-27
CUS102154,45,Male,Bengaluru,Returning,2023-11-29
CUS101344,34,Female,Chennai,New,2023-08-22
CUS107929,24,Male,Bengaluru,Returning,2023-02-27
CUS106167,58,Female,Chennai,New,2023-10-06
CUS104918,54,Female,Chennai,Returning,2023-06-23
CUS100952,22,Male,Ahmedabad,Loyal,2023-09-30
CUS106059,32,Female,Mumbai,Returning,2023-08-08
CUS101504,34,Female,Delhi,Loyal,2023-01-19
CUS103469,59,Female,Bengaluru,New,2025-01-19
CUS106487,28,Female,Pune,Loyal,2024-08-06
CUS105594,45,Female,Hyderabad,New,2024-07-08
CUS101121,18,Male,Mumbai,New,2024-04-01
CUS107139,42,Male,Kolkata,New,2024-02-10
CUS104939,54,Female,Bengaluru,New,2024-10-22
CUS104979,36,Male,Hyderabad,Loyal,2024-07-08
CUS105112,30,Male,Kolkata,New,2024-12-17
CUS104901,55,Female,Kolkata,Returning,2023-12-05
CUS105340,48,Male,Delhi,Loyal,2023-02-24
CUS100416,44,Female,Ahmedabad,New,2024-09-23
CUS107156,64,Female,Ahmedabad,Returning,2023-07-02
CUS102431,45,Male,Ahmedabad,New,2025-01-25
CUS103045,42,Male,Ahmedabad,Returning,2024-04-09
CUS100564,24,Female,Chennai,New,2023-06-17
CUS102526,33,Female,Mumbai,Returning,2023-04-14
CUS101224,61,Male,Bengaluru,New,2024-07-04
CUS100142,64,Female,Kolkata,New,2023-02-05
CUS103806,51,Female,Ahmedabad,Returning,2025-06-06
CUS101490,56,Male,Chennai,New,2024-07-21
CUS103049,38,Male,Bengaluru,Returning,2023-11-20
CUS103703,54,Male,Bengaluru,Returning,2025-01-28
CUS105845,18,Male,Ahmedabad,New,2023-04-23
CUS102653,62,Female,Hyderabad,Loyal,2024-05-12
CUS102004,34,Male,Bengaluru,Loyal,2025-03-20
CUS101194,26,Male,Bengaluru,High Value,2024-06-20
CUS105265,52,Female,Bengaluru,Loyal,2025-03-05
CUS103039,20,Male,Mumbai,New,2024-03-04
CUS101756,64,Female,Kolkata,New,2023-02-04
CUS100497,56,Male,Ahmedabad,New,2023-11-17
CUS102826,52,Male,Hyderabad,New,2024-08-12
CUS104081,19,Female,Ahmedabad,Returning,2025-04-06
CUS107941,46,Female,Delhi,New,2024-06-18
CUS100912,31,Female,Ahmedabad,High Value,2025-01-19
CUS100721,40,Female,Pune,New,2023-09-13
CUS105978,64,Female,Bengaluru,New,2023-04-17
CUS107547,57,Male,Kolkata,Loyal,2024-11-15
CUS101496,31,Female,Kolkata,Returning,2023-02-05
CUS105682,24,Female,Mumbai,New,2023-11-14
CUS101520,59,Female,Ahmedabad,Loyal,2024-02-04
CUS105247,52,Male,Delhi,Returning,2024-08-31
CUS102746,34,Female,Delhi,Returning,2025-06-08
CUS107240,49,Male,Chennai,Loyal,2023-03-22
CUS104071,47,Female,Pune,Loyal,2024-12-30
CUS106536,47,Male,Bengaluru,Loyal,2024-08-12
CUS106609,64,Female,Kolkata,Returning,2023-12-14
CUS100108,45,Male,Ahmedabad,Loyal,2024-09-24
CUS101754,36,Male,Kolkata,High Value,2025-01-24
CUS105761,59,Female,Chennai,New,2023-07-29
CUS101351,43,Female,Pune,Returning,2023-01-12
CUS107991,22,Female,Pune,New,2024-02-02
CUS104671,28,Male,Chennai,New,2024-11-06
CUS104999,48,Male,Ahmedabad,New,2024-07-19
CUS101973,35,Female,Chennai,New,2025-04-03
CUS100336,48,Male,Kolkata,Returning,2025-06-06
CUS102764,62,Female,Bengaluru,High Value,2025-03-24
CUS107407,42,Male,Mumbai,Loyal,2024-06-25
CUS105783,44,Female,Chennai,New,2024-06-03
CUS104427,21,Male,Kolkata,Returning,2024-01-10
CUS105849,54,Male,Ahmedabad,Loyal,2025-05-22
CUS103226,53,Female,Kolkata,New,2024-12-28
CUS106618,21,Male,Bengaluru,New,2023-09-22
CUS103475,28,Male,Pune,New,2023-12-05
CUS100724,24,Male,Bengaluru,Loyal,2024-12-10
CUS100765,47,Female,Pune,High Value,2024-06-16
CUS106194,21,Male,Mumbai,High Value,2024-11-30
CUS104059,65,Male,Kolkata,Returning,2023-07-20
CUS104663,39,Male,Kolkata,Returning,2024-05-11
CUS100307,33,Female,Delhi,New,2023-03-07
CUS101278,48,Male,Kolkata,Returning,2023-12-12
CUS100348,30,Male,Chennai,New,2023-10-09
CUS104504,40,Male,Hyderabad,Loyal,2023-09-29
CUS106391,64,Female,Ahmedabad,Loyal,2024-11-30
CUS107901,43,Female,Kolkata,New,2024-04-04
CUS107438,62,Male,Bengaluru,New,2023-03-18
CUS101791,64,Female,Bengaluru,Loyal,2025-05-13
CUS107549,18,Female,Mumbai,New,2025-04-14
CUS107671,26,Male,Ahmedabad,Loyal,2023-10-27
CUS105786,39,Male,Chennai,Loyal,2024-03-16
CUS102053,21,Female,Bengaluru,New,2023-01-09
CUS103286,25,Female,Ahmedabad,High Value,2025-02-26
CUS107061,36,Male,Mumbai,Returning,2025-05-19
CUS100071,42,Male,Bengaluru,New,2023-03-19
CUS103383,49,Female,Pune,Returning,2023-01-22
CUS102759,63,Female,Kolkata,Loyal,2023-08-01
CUS104184,57,Female,Ahmedabad,Returning,2024-06-25
CUS104215,56,Male,Ahmedabad,New,2024-11-10
CUS106500,18,Other,Mumbai,New,2024-07-29
CUS104237,23,Female,Kolkata,Loyal,2025-05-14
CUS105473,41,Male,Pune,New,2023-06-16
CUS103358,34,Female,Kolkata,New,2023-01-02
CUS101260,38,Male,Ahmedabad,Returning,2024-10-11
CUS101666,28,Male,Ahmedabad,Loyal,2023-05-11
CUS106001,60,Male,Delhi,Loyal,2025-01-10
CUS104173,44,Female,Ahmedabad,Returning,2023-06-10
CUS104622,31,Female,Mumbai,Returning,2024-12-06
CUS106377,52,Female,Kolkata,New,2025-01-09
CUS102167,22,Female,Kolkata,New,2023-07-28
CUS107811,39,Female,Chennai,Returning,2024-11-03
CUS102533,21,Female,Mumbai,High Value,2025-02-01
CUS101695,32,Male,Ahmedabad,Returning,2025-02-03
CUS101095,54,Female,Pune,Returning,2025-05-24
CUS106180,27,Male,Hyderabad,New,2024-01-04
CUS106012,38,Female,Bengaluru,Returning,2024-01-01
CUS104623,38,Female,Chennai,New,2023-03-14
CUS101630,21,Other,Pune,Loyal,2024-10-31
CUS106564,23,Female,Bengaluru,New,2023-02-18
CUS101881,38,Female,Delhi,New,2023-12-24
CUS104416,54,Female,Bengaluru,New,2023-03-02
CUS105507,41,Male,Hyderabad,New,2024-02-02
CUS101612,61,Male,Chennai,New,2024-07-13
CUS100978,36,Male,Kolkata,New,2023-06-23
CUS101413,47,Male,Kolkata,Returning,2024-12-01
CUS105841,39,Female,Chennai,New,2024-07-03
CUS103484,61,Male,Chennai,Loyal,2023-04-23
CUS100848,26,Male,Kolkata,Returning,2024-09-28
CUS105744,43,Male,Mumbai,New,2023-11-09
CUS103837,31,Female,Kolkata,Loyal,2023-09-17
CUS102271,63,Male,Kolkata,Loyal,2024-03-19
CUS102392,53,Female,Chennai,Returning,2023-08-23
CUS106479,64,Female,Bengaluru,New,2025-02-01
CUS101830,23,Female,Ahmedabad,Returning,2024-10-31
CUS107770,30,Female,Hyderabad,Loyal,2025-01-13
CUS100047,48,Female,Kolkata,High Value,2025-01-26
CUS104314,44,Female,Chennai,Returning,2023-10-01
CUS104471,35,Female,Mumbai,High Value,2023-07-27
CUS101350,24,Other,Pune,New,2023-04-30
CUS107639,53,Male,Kolkata,Returning,2025-02-27
CUS105720,58,Female,Kolkata,Returning,2024-03-29
CUS100446,33,Female,Ahmedabad,New,2024-04-21
CUS102248,36,Female,Kolkata,High Value,2023-06-24
CUS101743,64,Male,Pune,New,2025-04-02
CUS100844,35,Male,Pune,New,2025-02-16
CUS105231,33,Female,Ahmedabad,New,2025-02-23
CUS107922,50,Male,Chennai,Returning,2023-10-06
CUS102440,57,Other,Chennai,Returning,2023-05-27
CUS100678,45,Male,Chennai,New,2024-03-18
CUS104162,61,Male,Ahmedabad,Returning,2025-06-18
CUS103733,44,Female,Delhi,New,2024-02-27
CUS104618,52,Male,Bengaluru,High Value,2024-08-24
CUS101294,51,Female,Ahmedabad,Returning,2025-03-20
CUS102894,22,Male,Pune,Loyal,2024-07-02
CUS104030,44,Female,Chennai,Returning,2023-09-24
CUS104689,44,Male,Ahmedabad,New,2023-08-12
CUS107667,25,Male,Chennai,Loyal,2024-07-09
CUS105876,26,Male,Bengaluru,Loyal,2023-02-03
CUS104908,59,Male,Pune,Loyal,2023-01-28
CUS101112,31,Female,Pune,New,2024-10-26
CUS105873,57,Female,Delhi,Loyal,2023-04-23
CUS100776,35,Male,Kolkata,Loyal,2023-04-11
CUS107758,50,Male,Chennai,New,2023-02-17
CUS102231,37,Female,Pune,Returning,2024-11-27
CUS102228,19,Female,Ahmedabad,Returning,2025-06-13
CUS102153,18,Female,Mumbai,Returning,2023-10-25
CUS107090,60,Female,Kolkata,Returning,2024-02-25
CUS104022,29,Female,Chennai,Returning,2025-04-30
CUS107426,39,Female,Delhi,Returning,2024-05-16
CUS101366,55,Female,Pune,Returning,2023-03-24
CUS101469,24,Female,Hyderabad,New,2023-05-20
CUS101851,50,Female,Mumbai,New,2023-09-23
CUS101963,43,Female,Ahmedabad,New,2024-11-09
CUS103070,33,Female,Mumbai,New,2023-09-22
CUS104922,48,Male,Ahmedabad,New,2023-12-29
CUS104743,25,Male,Bengaluru,New,2025-05-30
CUS105257,21,Male,Mumbai,Loyal,2024-07-19
CUS100485,39,Female,Hyderabad,New,2024-03-20
CUS102239,19,Female,Mumbai,New,2024-11-20
CUS106082,48,Female,Pune,New,2024-07-01
CUS103992,26,Male,Delhi,New,2023-03-29
CUS107344,21,Male,Hyderabad,Loyal,2025-01-09
CUS106298,34,Male,Pune,New,2023-07-25
CUS100030,48,Male,Kolkata,Returning,2025-03-01
CUS104447,33,Other,Pune,New,2024-07-06
CUS101879,40,Female,Kolkata,New,2024-04-14
CUS105957,44,Female,Pune,Returning,2025-04-17
CUS103096,32,Female,Delhi,Loyal,2025-03-13
CUS107882,60,Female,Mumbai,New,2024-06-27
CUS106381,62,Female,Bengaluru,New,2025-01-26
CUS105303,19,Female,Delhi,Returning,2024-10-07
CUS106654,18,Female,Hyderabad,New,2025-02-09
CUS101036,64,Other,Ahmedabad,Loyal,2024-01-02
CUS100636,49,Male,Ahmedabad,Returning,2023-06-24
CUS107631,51,Female,Bengaluru,New,2023-11-12
CUS103244,64,Male,Chennai,New,2024-10-21
CUS101083,61,Female,Bengaluru,Returning,2023-01-15
CUS102615,48,Male,Pune,Loyal,2024-12-26
CUS100861,30,Male,Kolkata,Loyal,2024-03-12
CUS104541,20,Male,Kolkata,Loyal,2024-10-15
CUS100903,54,Female,Bengaluru,Loyal,2024-10-21
CUS103852,61,Male,Bengaluru,New,2023-05-25
CUS100109,18,Male,Chennai,High Value,2024-12-18
CUS107887,29,Female,Pune,Returning,2023-06-04
CUS104593,49,Female,Hyderabad,Returning,2023-11-26
CUS104560,54,Male,Ahmedabad,New,2025-05-27
CUS103139,25,Other,Chennai,New,2023-07-04
CUS106884,20,Male,Pune,High Value,2024-08-28
CUS105686,49,Female,Mumbai,New,2024-04-06
CUS106718,44,Female,Delhi,Loyal,2024-06-29
CUS101831,22,Male,Hyderabad,New,2024-09-03
CUS107928,18,Male,Hyderabad,Returning,2023-09-25
CUS103231,59,Male,Ahmedabad,New,2024-05-28
CUS100782,58,Female,Bengaluru,High Value,2023-01-15
CUS105027,55,Female,Hyderabad,Returning,2025-01-06
CUS104695,63,Male,Ahmedabad,Returning,2024-12-19
CUS104568,64,Female,Pune,Returning,2025-03-21
CUS103106,30,Male,Kolkata,Loyal,2024-05-18
CUS106711,47,Female,Ahmedabad,High Value,2024-07-04
CUS101825,59,Male,Delhi,New,2024-02-12
CUS102617,37,Female,Kolkata,Loyal,2025-05-22
CUS105661,60,Female,Kolkata,High Value,2024-04-13
CUS101094,29,Male,Mumbai,High Value,2024-06-06
CUS106825,63,Female,Hyderabad,Loyal,2025-01-12
CUS104535,53,Male,Mumbai,New,2024-01-17
CUS103543,21,Female,Pune,New,2023-03-30
CUS104996,32,Female,Chennai,New,2025-06-11
CUS107294,61,Male,Chennai,Returning,2023-08-24
CUS107844,35,Female,Ahmedabad,Returning,2025-04-19
CUS105668,35,Male,Ahmedabad,New,2025-01-06
CUS101654,39,Male,Delhi,New,2024-02-16
CUS106715,37,Male,Pune,Loyal,2023-06-30
CUS107877,57,Male,Chennai,New,2024-12-15
CUS102323,65,Male,Delhi,Loyal,2023-03-24
CUS102413,53,Female,Ahmedabad,New,2025-01-25
CUS106291,22,Male,Delhi,Loyal,2024-11-29
CUS102654,33,Female,Bengaluru,High Value,2025-04-26
CUS103316,32,Male,Pune,Loyal,2024-03-31
CUS106703,49,Female,Chennai,Loyal,2023-12-05
CUS102678,21,Male,Mumbai,High Value,2023-11-20
CUS104698,51,Female,Hyderabad,Returning,2023-08-07
CUS106124,18,Male,Ahmedabad,New,2023-01-22
CUS103651,50,Female,Ahmedabad,Returning,2023-11-11
CUS105138,19,Male,Kolkata,New,2025-03-28
CUS106574,24,Female,Kolkata,New,2023-12-10
CUS100178,43,Female,Pune,Returning,2024-05-27
CUS107816,31,Female,Mumbai,High Value,2024-09-05
CUS107370,45,Female,Kolkata,High Value,2023-06-27
CUS103501,64,Male,Kolkata,New,2024-01-11
CUS101204,50,Female,Ahmedabad,Returning,2024-06-30
CUS102202,64,Male,Delhi,Returning,2024-04-20
CUS106557,50,Female,Mumbai,New,2023-12-17
CUS106656,25,Male,Chennai,New,2023-05-31
CUS106332,49,Female,Bengaluru,High Value,2023-08-18
CUS107511,37,Male,Bengaluru,High Value,2025-02-06
CUS103792,20,Male,Ahmedabad,Returning,2023-04-26
CUS101770,27,Male,Pune,New,2024-01-19
CUS100829,63,Male,Kolkata,New,2024-05-03
CUS100941,49,Male,Bengaluru,New,2023-07-18
CUS103322,37,Male,Chennai,Loyal,2024-01-05
CUS102486,38,Female,Hyderabad,New,2024-07-25
CUS100627,61,Female,Pune,New,2023-11-20
CUS106084,48,Female,Bengaluru,New,2025-03-05
CUS104834,43,Female,Ahmedabad,Returning,2023-09-04
CUS100925,24,Female,Ahmedabad,Returning,2025-01-19
CUS100295,64,Female,Delhi,Returning,2023-08-03
CUS101052,42,Female,Mumbai,New,2023-11-10
CUS102707,19,Male,Bengaluru,Returning,2024-12-21
CUS106993,33,Female,Pune,Loyal,2024-05-25
CUS107355,21,Male,Bengaluru,Returning,2023-12-03
CUS104475,42,Female,Pune,New,2023-06-22
CUS103007,62,Male,Ahmedabad,Returning,2025-04-12
CUS102789,52,Male,Ahmedabad,High Value,2025-04-02
CUS100944,21,Female,Kolkata,High Value,2023-12-31
CUS106527,26,Male,Kolkata,New,2024-03-09
CUS106802,62,Male,Kolkata,Loyal,2024-02-25
CUS100012,58,Male,Bengaluru,Loyal,2024-08-24
CUS101117,59,Female,Ahmedabad,New,2023-10-07
CUS106844,24,Male,Chennai,High Value,2025-06-02
CUS107596,56,Female,Pune,New,2024-07-20
CUS106027,42,Female,Chennai,New,2024-09-17
CUS103921,19,Female,Mumbai,Returning,2024-12-30
CUS104591,48,Female,Bengaluru,Returning,2023-03-14
CUS101319,53,Male,Bengaluru,Loyal,2023-05-06
CUS100779,53,Male,Hyderabad,High Value,2023-04-09
CUS104291,53,Female,Kolkata,New,2024-01-24
CUS107505,21,Female,Delhi,New,2024-08-21
CUS103790,27,Male,Kolkata,New,2024-01-23
CUS103944,59,Female,Pune,Loyal,2023-11-17
CUS100433,33,Female,Pune,New,2025-03-03
CUS100653,59,Female,Delhi,New,2023-10-20
CUS102477,34,Male,Pune,New,2025-02-24
CUS103355,62,Female,Chennai,Loyal,2025-01-05
CUS103541,65,Female,Mumbai,Returning,2023-11-26
CUS104786,52,Female,Bengaluru,Returning,2023-04-27
CUS104949,31,Female,Bengaluru,High Value,2024-10-30
CUS105398,52,Female,Mumbai,New,2024-04-09
CUS103204,23,Female,Kolkata,New,2023-09-21
CUS107993,49,Male,Bengaluru,High Value,2023-06-13
CUS103820,34,Male,Ahmedabad,New,2024-01-19
CUS102886,55,Other,Delhi,Loyal,2023-07-23
CUS104584,44,Female,Chennai,High Value,2024-03-11
