Record_ID,Campaign_ID,Customer_ID,Date,Impressions,Clicks,Conversions,Spend,Revenue,Device,Audience_Type,CTR_Pct,Conversion_Rate_Pct,ROAS
REC1033713,CMP1061,CUS104032,2025-05-13,58603,4847,182,35908.76,242554.92,Mobile,Retargeting,8.27,3.75,6.75
REC1027854,CMP1057,CUS106171,2024-04-10,58253,2606,77,13821.61,9656.29,Tablet,Prospecting,4.47,2.95,0.7
REC1004325,CMP1012,CUS105150,2024-05-14,73030,6513,414,96609.92,185519,Mobile,Lookalike,8.92,6.36,1.92
REC1029354,CMP1023,CUS104668,2025-06-03,78973,6060,646,92806.06,903404.12,Desktop,Prospecting,7.67,10.66,9.73
REC1024786,CMP1080,CUS101086,2024-06-13,17299,818,28,8416.5,7669.09,Desktop,Prospecting,4.73,3.42,0.91
REC1011715,CMP1003,CUS103623,2025-11-03,84727,8836,405,19943.57,55320.86,Mobile,Lookalike,10.43,4.58,2.77
REC1004121,CMP1010,CUS105229,2025-08-09,12365,964,91,2738.53,84318.5,Mobile,Lookalike,7.8,9.44,30.79
REC1028063,CMP1082,CUS104352,2025-03-22,68851,4362,596,25664.64,520469.63,Mobile,Prospecting,6.34,13.66,20.28
REC1006252,CMP1070,CUS102026,2024-02-17,36958,989,165,7871.48,184339.01,Mobile,Prospecting,2.68,16.68,23.42
REC1034025,CMP1049,CUS103395,2024-10-23,29188,2000,201,4970.89,180869.47,Desktop,Prospecting,6.85,10.05,36.39
REC1014833,CMP1092,CUS106882,2024-04-21,79462,6652,271,49451.05,298900.72,Desktop,Lookalike,8.37,4.07,6.04
REC1033171,CMP1049,CUS107855,2025-08-07,94370,9857,1110,90306.62,662532.86,Tablet,Prospecting,10.45,11.26,7.34
REC1011309,CMP1026,CUS106243,2025-01-15,53600,1336,18,2806.42,9108.13,Tablet,Prospecting,2.49,1.35,3.25
REC1034311,CMP1097,CUS102899,2024-08-12,59559,5398,233,62822.67,53388.16,Desktop,Retargeting,9.06,4.32,0.85
REC1022055,CMP1097,CUS103276,2024-11-25,58624,2133,53,37759.51,77905.45,Mobile,Prospecting,3.64,2.48,2.06
REC1000685,CMP1038,CUS100577,2025-08-03,65220,979,167,13990.12,132000.38,Desktop,Retargeting,1.5,17.06,9.44
REC1006604,CMP1042,CUS106826,2024-03-14,26958,691,136,10522.18,121655.37,Mobile,Prospecting,2.56,19.68,11.56
REC1015280,CMP1116,CUS102929,2025-11-30,60439,1079,99,6491.63,66404.49,Desktop,Prospecting,1.79,9.18,10.23
REC1029248,CMP1008,CUS101048,2024-08-17,28167,1801,253,2964.01,194670.89,Mobile,Retargeting,6.39,14.05,65.68
REC1022945,CMP1100,CUS107905,2025-08-23,558,48,8,675.56,10865.43,Mobile,Prospecting,8.6,16.67,16.08
REC1025830,CMP1098,CUS101088,2025-11-05,60099,1095,167,13539.88,147287.42,Mobile,Prospecting,1.82,15.25,10.88
REC1008617,CMP1015,CUS101652,2024-01-12,59757,2927,498,31261.95,701096.36,Mobile,Prospecting,4.9,17.01,22.43
REC1012859,CMP1023,CUS106323,2024-12-09,42504,2522,220,20957.08,197813.41,Mobile,Prospecting,5.93,8.72,9.44
REC1016502,CMP1094,CUS100855,2025-10-30,19628,1974,225,25307.34,108149.1,Mobile,Prospecting,10.06,11.4,4.27
REC1011427,CMP1031,CUS106026,2025-08-07,3517,69,8,637.57,8028.03,Mobile,Prospecting,1.96,11.59,12.59
REC1000729,CMP1081,CUS102681,2024-04-22,82038,1272,124,9450.93,106890.08,Mobile,Retargeting,1.55,9.75,11.31
REC1005225,CMP1001,CUS106994,2025-01-22,22714,334,47,1639.81,53157.59,Mobile,Prospecting,1.47,14.07,32.42
REC1034309,CMP1015,CUS100951,2024-11-04,59004,3901,66,59163.41,60090.4,Tablet,Prospecting,6.61,1.69,1.02
REC1030421,CMP1054,CUS104108,2024-05-25,50643,5265,949,86369.55,789586.34,Desktop,Prospecting,10.4,18.02,9.14
REC1003106,CMP1008,CUS103177,2024-03-24,84197,5698,386,9521.89,562926.09,Tablet,Prospecting,6.77,6.77,59.12
REC1006887,CMP1089,CUS104725,2024-09-06,63879,971,11,13982.17,15479.29,Desktop,Prospecting,1.52,1.13,1.11
REC1009761,CMP1105,CUS105178,2024-11-30,57185,5998,973,93310.2,109495.45,Desktop,Prospecting,10.49,16.22,1.17
REC1029282,CMP1060,CUS100667,2024-12-16,36544,3841,356,21314.8,512241.7,Tablet,Prospecting,10.51,9.27,24.03
REC1032619,CMP1011,CUS104937,2025-11-19,80196,792,64,7988.11,22722.19,Tablet,Prospecting,0.99,8.08,2.84
REC1006994,CMP1060,CUS100042,2024-06-04,14791,940,177,11018.43,48031.66,Mobile,Retargeting,6.36,18.83,4.36
REC1023143,CMP1076,CUS106512,2025-07-31,92803,7868,691,129422.46,420285.24,Mobile,Retargeting,8.48,8.78,3.25
REC1002375,CMP1058,CUS102968,2024-08-09,76725,8435,1213,51897.35,428006.52,Mobile,Prospecting,10.99,14.38,8.25
REC1020397,CMP1028,CUS107367,2024-12-19,96116,1568,156,13430.9,99362.95,Desktop,Retargeting,1.63,9.95,7.4
REC1022661,CMP1010,CUS105059,2025-01-08,55317,6077,681,81383.15,464998.75,Mobile,Lookalike,10.99,11.21,5.71
REC1003517,CMP1096,CUS103116,2025-05-26,62989,4620,412,58587.23,246691.33,Mobile,Prospecting,7.33,8.92,4.21
REC1012969,CMP1012,CUS104031,2025-01-29,21382,1829,322,17393.62,301473.54,Mobile,Prospecting,8.55,17.61,17.33
REC1021771,CMP1069,CUS107074,2025-07-08,36705,1957,55,14026.51,72260.38,Mobile,Lookalike,5.33,2.81,5.15
REC1014854,CMP1050,CUS106063,2024-02-01,29855,3199,387,8671.64,466104.29,Mobile,Lookalike,10.72,12.1,53.75
REC1028570,CMP1086,CUS104827,2024-02-19,47593,1941,355,22511.98,30618.34,Mobile,Prospecting,4.08,18.29,1.36
REC1000460,CMP1031,CUS104567,2024-06-02,8463,181,22,1154.5,19138.97,Desktop,Lookalike,2.14,12.15,16.58
REC1017317,CMP1102,CUS107461,2025-08-28,52642,5484,219,29202.28,254231.87,Mobile,Prospecting,10.42,3.99,8.71
REC1020197,CMP1091,CUS106970,2024-04-03,61456,5392,707,74027.91,296798.21,Desktop,Lookalike,8.77,13.11,4.01
REC1022306,CMP1084,CUS100239,2024-04-14,38443,223,10,1201.87,6732.87,Mobile,Prospecting,0.58,4.48,5.6
REC1002361,CMP1080,CUS104713,2025-01-17,89107,7260,77,94157.82,125486.94,Mobile,Prospecting,8.15,1.06,0.65
REC1003480,CMP1103,CUS102775,2025-04-03,73822,4493,75,29060.97,62084.1,Mobile,Prospecting,6.09,1.67,2.14
REC1006482,CMP1113,CUS101184,2025-07-02,45084,5364,944,18656.275,560413.26,Mobile,Lookalike,11.9,17.6,7.27
REC1028252,CMP1030,CUS107120,2024-09-18,51836,4169,204,40884.64,281480.82,Mobile,Prospecting,8.04,4.89,6.88
REC1012246,CMP1082,CUS101772,2025-01-19,91064,9374,1032,20333.01,495244.66,Mobile,Prospecting,10.29,11.01,24.36
REC1023883,CMP1068,CUS102321,2024-06-15,71764,6763,739,92776.8,566663.67,Mobile,Lookalike,9.42,10.93,6.11
REC1001336,CMP1023,CUS107066,2025-05-31,66205,4738,63,46018.15,18166.22,Mobile,Lookalike,7.16,1.33,0.39
REC1034749,CMP1117,CUS104142,2024-04-14,86674,9584,1691,154197.59,2282421.93,Mobile,Prospecting,11.06,17.64,14.8
REC1010943,CMP1052,CUS101119,2024-11-10,53234,908,65,11808.97,22616.36,Mobile,Retargeting,1.71,7.16,1.92
REC1018558,CMP1057,CUS100809,2024-05-10,72655,6203,206,78465.52,233950.7,Tablet,Prospecting,8.54,3.32,2.98
REC1010333,CMP1046,CUS105268,2025-05-21,21395,1864,314,25276.73,139100.58,Mobile,Retargeting,8.71,16.85,5.5
REC1025129,CMP1054,CUS104955,2024-07-21,31291,443,86,6762.97,31988.94,Desktop,Prospecting,1.42,19.41,4.73
REC1011868,CMP1107,CUS100958,2024-03-24,15863,263,24,2155.54,23980.26,Desktop,Prospecting,1.66,9.13,11.12
REC1002201,CMP1037,CUS107583,2024-11-16,50053,3081,296,15189.76,309972.43,Desktop,Prospecting,6.16,9.61,20.41
REC1034814,CMP1042,CUS105538,2025-07-20,1566,101,12,718.05,2129.6,Mobile,Prospecting,6.45,11.88,2.97
REC1025324,CMP1118,CUS102564,2025-07-14,91057,7760,536,71496.37,76069.99,Mobile,Prospecting,8.52,6.91,1.06
REC1031020,CMP1079,CUS105982,2024-02-13,82924,1995,231,28681.67,301695.31,Desktop,Lookalike,2.41,11.58,10.52
REC1020182,CMP1027,CUS102822,2024-04-15,93679,7380,843,122802.55,889238.21,Mobile,Retargeting,7.88,11.42,7.24
REC1026759,CMP1094,CUS100610,2025-07-19,31585,1640,177,24963.86,100290.38,Desktop,Lookalike,5.19,10.79,4.02
REC1004982,CMP1029,CUS106564,2024-04-17,85725,5521,522,39117.2,125486.94,Mobile,Prospecting,6.44,9.45,9.21
REC1016643,CMP1062,CUS101075,2025-06-05,98162,3424,370,23757.72,509159.73,Mobile,Retargeting,3.49,10.81,21.43
REC1027360,CMP1046,CUS100439,2024-05-18,25466,2614,275,43781.16,397013.79,Mobile,Retargeting,10.26,10.52,9.07
REC1008344,CMP1083,CUS100658,2024-08-11,89463,8396,723,29951.26,77904.18,Mobile,Lookalike,9.38,8.61,2.6
REC1034760,CMP1097,CUS101259,2024-03-21,26612,501,28,4018.58,28499.14,Mobile,Lookalike,1.88,5.59,7.09
REC1001655,CMP1011,CUS102364,2024-06-14,86497,4376,399,55468.2,366036.74,Tablet,Lookalike,5.06,9.12,6.6
REC1016355,CMP1114,CUS100319,2025-01-18,90795,7731,1255,90030.19,715883.32,Desktop,Prospecting,8.51,16.23,7.95
REC1031770,CMP1096,CUS105842,2025-04-07,58006,6418,416,89762.89,42930.63,Mobile,Retargeting,11.06,6.48,0.48
REC1023175,CMP1102,CUS105879,2025-09-02,85080,1908,233,27939.5,314292.28,Mobile,Lookalike,2.24,12.21,11.25
REC1008546,CMP1062,CUS106910,2025-01-14,36726,2531,350,22718.09,96666.12,Mobile,Retargeting,6.89,13.83,4.26
REC1023521,CMP1028,CUS105183,2024-04-03,11068,95,6,1548.01,3562.69,Mobile,Prospecting,0.86,6.32,2.3
REC1000177,CMP1030,CUS103544,2025-01-06,79430,5264,259,28630.97,297079.71,Desktop,Retargeting,6.63,4.92,10.38
REC1026141,CMP1048,CUS105283,2025-08-23,74542,2563,464,37900.35,480109.83,Desktop,Prospecting,3.44,18.1,12.67
REC1019906,CMP1074,CUS107662,2024-06-24,5459,497,75,8246.49,37883.66,Mobile,Prospecting,9.1,15.09,4.59
REC1019913,CMP1065,CUS103599,2024-08-18,16393,639,116,10948.84,173780.37,Mobile,Retargeting,3.9,18.15,15.87
REC1007921,CMP1095,CUS107057,2024-03-20,82401,597,85,3297.41,124752.65,Mobile,Lookalike,0.72,14.24,37.83
REC1033088,CMP1083,CUS107928,2024-12-13,99435,3368,335,31271.61,36985.7,Mobile,Prospecting,3.39,9.95,1.18
REC1002059,CMP1071,CUS104550,2024-10-17,71679,2821,191,28339.66,148644.3,Mobile,Prospecting,3.94,6.77,5.25
REC1000267,CMP1102,CUS101786,2024-02-19,67437,2187,372,6807.24,105098.22,Mobile,Prospecting,3.24,17.01,15.44
REC1034602,CMP1002,CUS103854,2025-07-01,79496,8902,346,56572.41,481849.38,Desktop,Prospecting,11.2,3.89,8.52
REC1024248,CMP1118,CUS100673,2024-10-06,54890,2040,280,30428.18,326930.93,Mobile,Prospecting,3.72,13.73,10.74
REC1019244,CMP1113,CUS100513,2024-01-20,1616,158,8,982.05,3028.55,Mobile,Prospecting,9.78,5.06,3.08
REC1030958,CMP1040,CUS100216,2024-09-28,51572,4040,629,59505.98,714807.88,Desktop,Retargeting,7.83,15.57,12.01
REC1031247,CMP1046,CUS106661,2024-12-10,28863,3215,332,35964.61,263510.61,Mobile,Retargeting,11.14,10.33,7.33
REC1034035,CMP1056,CUS102342,2025-01-10,57845,4200,590,41334.21,785211.69,Mobile,Prospecting,7.26,14.05,19
REC1009550,CMP1015,CUS102968,2024-02-25,27537,2641,346,29768.01,359244.17,Desktop,Prospecting,9.59,13.1,12.07
REC1005426,CMP1107,CUS101680,2024-07-31,85357,9113,1084,147617.24,1558274.38,Mobile,Prospecting,10.68,11.9,10.56
REC1027817,CMP1006,CUS107552,2025-02-26,10758,693,73,11255.43,87693.62,Desktop,Retargeting,6.44,10.53,7.79
REC1004842,CMP1033,CUS104128,2025-03-06,76740,2402,143,40552.89,93393.11,Mobile,Retargeting,3.13,5.95,2.3
REC1014188,CMP1034,CUS106858,2024-10-08,37977,2246,75,8547.9,35046.33,Desktop,Prospecting,5.91,3.34,4.1
REC1027963,CMP1054,CUS104997,2024-09-16,70360,5284,1097,24026.37,1242060.43,Desktop,Prospecting,7.51,20.76,51.7
REC1012596,CMP1072,CUS100546,2024-05-12,99599,8175,1475,81934,1152578.36,Mobile,Prospecting,8.21,18.04,14.07
REC1013024,CMP1091,CUS101745,2024-12-20,56218,4388,390,29968.67,494761.92,Mobile,Prospecting,7.81,8.89,16.51
REC1013038,CMP1031,CUS107251,2024-02-10,81448,796,119,4378.82,31917.3,Mobile,Retargeting,0.98,14.95,7.29
REC1020018,CMP1040,CUS100471,2024-07-26,62573,1126,156,5176.47,200829.83,Mobile,Lookalike,1.8,13.85,38.8
REC1017961,CMP1047,CUS102063,2024-07-04,3115,231,6,2250.66,3959.73,Tablet,Retargeting,7.42,2.6,1.76
REC1031098,CMP1007,CUS107411,2024-05-13,10580,354,11,4538.12,9436.32,Mobile,Prospecting,3.35,3.11,2.08
REC1031884,CMP1024,CUS100225,2024-01-18,86653,5629,515,65014.92,529053.86,Desktop,Prospecting,6.5,9.15,8.14
REC1029224,CMP1093,CUS104438,2024-05-19,22547,393,81,6644.2,61331.9,Mobile,Lookalike,1.74,20.61,9.23
REC1009558,CMP1116,CUS105697,2024-04-03,9077,910,127,12328.63,79799.66,Desktop,Prospecting,10.03,13.96,6.47
REC1026074,CMP1073,CUS104560,2024-02-17,30680,3138,518,47440.54,730816.74,Mobile,Lookalike,10.23,16.51,15.4
REC1008895,CMP1069,CUS106636,2025-03-04,868,2372,1,1627.14,286.66,Desktop,Retargeting,12.56,0.92,0.18
REC1018420,CMP1066,CUS103458,2024-10-03,52369,2940,367,49956.44,108957.91,Desktop,Prospecting,5.61,12.48,2.18
REC1006926,CMP1087,CUS104205,2025-04-18,32571,3733,365,39783.35,211969.02,Mobile,Retargeting,11.46,9.78,5.33
REC1032810,CMP1020,CUS101278,2024-10-31,43219,1778,172,16900.88,58823.15,Desktop,Retargeting,4.11,9.67,3.48
REC1012267,CMP1075,CUS100423,2025-04-02,5865,366,38,2324.73,53311.69,Mobile,Prospecting,6.24,10.38,22.93
REC1027132,CMP1018,CUS107343,2024-07-16,28526,1684,57,4331.31,66983.34,Mobile,Retargeting,5.9,3.38,15.46
REC1011281,CMP1062,CUS107209,2024-11-20,10093,1005,34,10096.09,25985.54,Mobile,Prospecting,9.96,3.38,2.57
REC1007898,CMP1015,CUS103407,2024-09-28,49244,2278,319,3477.05,218831.84,Mobile,Prospecting,4.63,14,62.94
REC1016215,CMP1031,CUS106229,2025-08-16,76934,5865,371,76139.76,340331.55,Desktop,Prospecting,7.62,6.33,4.47
REC1003198,CMP1111,CUS107786,2025-03-05,74097,4234,661,22180.62,190931.28,Mobile,Lookalike,5.71,15.61,8.61
REC1028679,CMP1067,CUS103815,2025-11-20,92921,6371,1118,96526.66,1036804.8,Mobile,Prospecting,6.86,17.55,10.74
REC1006865,CMP1082,CUS105549,2024-04-14,67057,5305,770,19890.05,1033507.65,Mobile,Lookalike,7.91,14.51,51.96
REC1023694,CMP1051,CUS101688,2024-11-23,24368,223,2,1824.55,2017.97,Desktop,Prospecting,0.92,0.9,1.11
REC1008442,CMP1111,CUS100838,2024-09-26,97091,2566,365,31924.8,49864.1,Desktop,Prospecting,2.64,14.22,1.56
REC1034737,CMP1040,CUS104280,2024-04-24,25543,1284,111,19588.63,64381.74,Mobile,Retargeting,5.03,8.64,3.29
REC1008358,CMP1022,CUS101362,2024-04-29,79682,7792,1407,84887.69,408862.35,Mobile,Prospecting,9.78,18.06,4.82
REC1011834,CMP1037,CUS106927,2025-10-11,59370,4931,244,43247.49,355798.04,Mobile,Lookalike,8.31,4.95,8.23
REC1020740,CMP1024,CUS104258,2024-10-30,94224,9915,1236,25542.52,600147.27,Desktop,Lookalike,10.52,12.47,23.5
REC1021913,CMP1030,CUS104405,2025-09-26,83853,559,81,5923.73,36499.81,Desktop,Prospecting,0.67,14.49,6.16
REC1026016,CMP1040,CUS106387,2024-09-29,91407,10015,1778,134935.81,1354127.63,Mobile,Lookalike,10.96,17.75,10.04
REC1008765,CMP1085,CUS106648,2025-03-13,61474,5959,456,76181.73,130883.53,Mobile,Prospecting,9.69,7.65,1.72
REC1004393,CMP1050,CUS102322,2024-01-30,74526,893,66,10846.24,70024.89,Tablet,Lookalike,1.2,7.39,6.46
REC1027014,CMP1065,CUS104141,2024-03-20,10401,630,14,4966.39,3812.32,Mobile,Prospecting,6.06,2.22,0.77
REC1012829,CMP1026,CUS103446,2024-09-01,87526,4582,250,61429.39,217730.75,Mobile,Retargeting,5.24,5.46,3.54
REC1000622,CMP1093,CUS106774,2025-11-11,204,4,0,61.21,0,Mobile,Retargeting,1.96,0,0
REC1008326,CMP1024,CUS103584,2025-05-13,46397,2073,362,19141.29,225976.58,Mobile,Retargeting,4.47,17.46,11.81
REC1030291,CMP1048,CUS100639,2025-10-17,52045,1934,359,13294.55,191240.01,Mobile,Prospecting,3.72,18.56,14.38
REC1013637,CMP1027,CUS103495,2025-03-13,97913,9979,1091,142538.18,300210.08,Desktop,Lookalike,10.19,10.93,2.11
REC1011942,CMP1102,CUS107541,2024-11-21,80937,6514,746,44759.48,119902.94,Tablet,Prospecting,8.05,11.45,2.68
REC1000996,CMP1003,CUS106277,2024-08-29,80743,9074,526,26580.21,143975.05,Mobile,Prospecting,11.24,5.8,5.42
REC1010890,CMP1109,CUS100198,2025-09-03,8868,375,43,3207.69,34737.58,Mobile,Lookalike,4.23,11.47,10.83
REC1006821,CMP1020,CUS104641,2025-05-06,47399,5804,843,85300.59,917529.6,Mobile,Retargeting,12.24,14.52,10.76
REC1024752,CMP1081,CUS100258,2025-04-14,96296,3194,435,30563.19,211368.28,Mobile,Prospecting,3.32,13.62,6.92
REC1009252,CMP1003,CUS106260,2024-10-27,29529,3225,133,11720.53,29391.46,Mobile,Prospecting,10.92,4.12,2.51
REC1000686,CMP1111,CUS102454,2025-02-03,73267,1427,59,22973.57,37823.5,Desktop,Lookalike,1.95,4.13,1.65
REC1024491,CMP1054,CUS106773,2024-06-27,56748,5136,733,53324.56,107054.82,Mobile,Prospecting,9.05,14.27,2.01
REC1010054,CMP1104,CUS107309,2025-03-20,37778,3382,131,39718.77,99445.66,Mobile,Prospecting,8.95,3.87,2.5
REC1034073,CMP1043,CUS104855,2024-01-18,20361,1216,205,13944.32,20059.57,Desktop,Prospecting,5.97,16.86,1.44
REC1016585,CMP1111,CUS104014,2025-07-15,75295,2372,102,94912.85,12405.53,Mobile,Retargeting,10.77,1.26,0.13
REC1022940,CMP1075,CUS103141,2025-10-01,97139,7868,601,117295.81,348843.41,Desktop,Lookalike,8.1,7.64,2.97
REC1009758,CMP1095,CUS103088,2024-07-08,3192,327,49,5702.14,43860.43,Desktop,Prospecting,10.24,14.98,7.69
REC1027830,CMP1016,CUS106478,2025-03-01,29549,1422,67,15034.39,91075.57,Mobile,Retargeting,4.81,4.71,6.06
REC1020366,CMP1050,CUS105874,2024-12-16,89518,4266,347,51277.84,434225.31,Mobile,Retargeting,4.77,8.13,8.47
REC1005815,CMP1024,CUS107362,2025-06-28,10029,758,39,6689.7,54876.76,Desktop,Prospecting,7.56,5.15,8.2
REC1001411,CMP1015,CUS104430,2025-06-17,1277,82,0,664.48,0,Mobile,Retargeting,6.42,0,0
REC1009607,CMP1084,CUS103770,2024-08-10,62962,7256,1285,41734.73,1350742.13,Desktop,Retargeting,11.52,17.71,32.36
REC1019776,CMP1113,CUS103285,2025-04-12,94678,1888,216,17150.92,323510.07,Desktop,Retargeting,1.99,11.44,18.86
REC1031451,CMP1095,CUS103645,2025-06-05,8687,562,32,2499.57,33140.16,Mobile,Prospecting,6.47,5.69,13.26
REC1008898,CMP1023,CUS105288,2024-08-07,93234,6685,872,57012.79,940052.27,Mobile,Retargeting,7.17,13.04,16.49
REC1003690,CMP1026,CUS104550,2025-11-20,86343,6104,442,17037.47,525508.53,Mobile,Prospecting,7.07,7.24,30.84
REC1018515,CMP1037,CUS101145,2024-07-09,58918,5760,266,20864.97,392136.25,Desktop,Prospecting,9.78,4.62,18.79
REC1000850,CMP1067,CUS102030,2024-01-09,89536,4217,543,16248.64,809415.95,Desktop,Prospecting,4.71,12.88,49.81
REC1032015,CMP1060,CUS103804,2025-03-23,31711,1669,150,18656.275,150061.05,Desktop,Retargeting,5.26,8.99,5
REC1005604,CMP1093,CUS104267,2024-05-28,17154,1244,191,18527.44,173104.86,Mobile,Prospecting,7.25,15.35,9.34
REC1002208,CMP1057,CUS104296,2025-02-11,65828,4855,726,8200.54,910044.02,Desktop,Prospecting,7.38,14.95,110.97
REC1015885,CMP1066,CUS107071,2024-12-04,16113,570,7,5470.51,7505.76,Mobile,Prospecting,3.54,1.23,1.37
REC1031124,CMP1007,CUS104777,2025-03-24,85163,8314,1194,25063.06,711313.02,Mobile,Prospecting,9.76,14.36,28.38
REC1007212,CMP1070,CUS101594,2024-08-27,32475,906,91,14365.25,84642.16,Mobile,Prospecting,2.79,10.04,5.89
REC1021599,CMP1115,CUS107056,2024-01-10,24137,1953,272,32709.01,139966.99,Mobile,Prospecting,8.09,13.93,4.28
REC1010228,CMP1081,CUS104766,2024-05-07,85783,2903,151,30605.39,41703.1,Desktop,Retargeting,3.38,5.2,1.36
REC1034991,CMP1101,CUS102456,2024-10-14,60975,7075,107,46921.12,56542.67,Mobile,Prospecting,11.6,1.51,1.21
REC1031090,CMP1082,CUS107546,2024-03-10,89087,5159,816,20843.44,1110534.56,Tablet,Prospecting,5.79,15.82,53.28
REC1015097,CMP1025,CUS105986,2024-05-29,51326,2140,62,25287.67,45148.27,Mobile,Prospecting,4.17,2.9,1.79
REC1009545,CMP1099,CUS101519,2025-07-12,27576,2037,370,27492.93,114591.65,Mobile,Prospecting,7.39,18.16,4.17
REC1012011,CMP1095,CUS101838,2024-12-17,76185,9046,823,160202.26,201891.83,Mobile,Retargeting,11.87,9.1,1.26
REC1033169,CMP1066,CUS105156,2024-07-07,30207,2914,93,33177.52,96863.64,Desktop,Lookalike,9.65,3.19,2.92
REC1016270,CMP1090,CUS106283,2024-03-03,23990,1604,214,13693.2,32140.85,Desktop,Prospecting,6.69,13.34,2.35
REC1002298,CMP1059,CUS105490,2024-11-19,8624,602,116,10304.34,171789.04,Mobile,Prospecting,6.98,19.27,16.67
REC1005563,CMP1094,CUS107851,2024-06-28,8540,225,29,823.52,9163.27,Mobile,Prospecting,2.63,12.89,11.13
REC1026130,CMP1072,CUS104837,2024-08-13,56653,5732,421,75002.65,286964,Desktop,Prospecting,10.12,7.34,3.83
REC1014360,CMP1115,CUS101011,2024-04-24,68068,1098,21,2013.1,6328.15,Desktop,Prospecting,1.61,1.91,3.14
REC1019969,CMP1109,CUS103485,2024-01-06,32342,1669,199,21035.29,258993.1,Mobile,Lookalike,5.16,11.92,12.31
REC1017585,CMP1006,CUS100513,2025-06-04,60555,779,67,8002.6,99818.63,Mobile,Prospecting,1.29,8.6,12.47
REC1018035,CMP1078,CUS104840,2025-08-25,63950,4553,75,45443.06,44374.33,Mobile,Retargeting,7.12,1.65,0.98
REC1002388,CMP1042,CUS107724,2024-06-01,71286,5358,345,10757.47,180693.09,Mobile,Prospecting,7.52,6.44,16.8
REC1018317,CMP1072,CUS104772,2025-08-07,71219,4562,583,69819.23,511971.38,Mobile,Prospecting,6.41,12.78,7.33
REC1005556,CMP1055,CUS104995,2025-07-15,94963,817,38,12680.43,5271.07,Desktop,Prospecting,0.86,4.65,0.42
REC1021502,CMP1108,CUS103947,2024-04-12,98816,8420,1280,16005.07,1443562.69,Mobile,Prospecting,8.52,15.2,90.19
REC1021964,CMP1022,CUS104803,2024-08-27,33081,3560,246,52500.32,67775.3,Desktop,Prospecting,10.76,6.91,1.29
REC1009723,CMP1076,CUS105365,2025-03-27,29443,1054,133,17028.79,81201.75,Mobile,Prospecting,3.58,12.62,4.77
REC1003834,CMP1048,CUS100149,2024-06-29,36349,1615,284,3800.39,88949.59,Mobile,Retargeting,4.44,17.59,23.41
REC1031603,CMP1000,CUS101047,2025-10-20,62726,799,25,4232.25,13795.8,Desktop,Lookalike,1.27,3.13,3.26
REC1015080,CMP1071,CUS100625,2025-11-25,55921,1191,200,6833.51,204620.93,Mobile,Lookalike,2.13,16.79,29.94
REC1032924,CMP1003,CUS103306,2025-04-16,85378,3992,438,67921.8,616349.04,Desktop,Retargeting,4.68,10.97,9.07
REC1020790,CMP1103,CUS103932,2025-04-07,25827,1968,199,17125.69,40040.62,Mobile,Prospecting,7.62,10.11,2.34
REC1022358,CMP1002,CUS105129,2024-08-16,1290,166,8,2987.59,5793.84,Mobile,Lookalike,12.87,4.82,1.94
REC1006067,CMP1060,CUS103511,2025-11-01,86879,4563,885,65272.37,871298.18,Mobile,Prospecting,5.25,19.4,13.35
REC1022088,CMP1017,CUS104031,2024-07-31,69416,4704,425,51661.11,35501.68,Mobile,Retargeting,6.78,9.03,0.69
REC1031072,CMP1059,CUS103992,2024-10-04,39330,4693,748,27023.32,890619.49,Mobile,Prospecting,11.93,15.94,32.96
REC1013599,CMP1012,CUS107157,2024-07-14,63438,6795,1222,84472.27,285210.43,Mobile,Prospecting,10.71,17.98,3.38
REC1012369,CMP1101,CUS101191,2025-03-28,58312,3050,199,52819.67,292472.02,Desktop,Lookalike,5.23,6.52,5.54
REC1012710,CMP1118,CUS103172,2024-06-23,39248,4403,119,37752.71,133390.62,Mobile,Lookalike,11.22,2.7,3.53
REC1001928,CMP1079,CUS102648,2024-01-20,40261,4709,263,10132.27,328239.23,Mobile,Prospecting,11.7,5.59,32.4
REC1033567,CMP1015,CUS101862,2025-04-12,64017,4826,163,43770.29,85725.64,Mobile,Prospecting,7.54,3.38,1.96
REC1000736,CMP1043,CUS104166,2025-05-09,92093,6759,1333,121549.97,1238553.73,Mobile,Retargeting,7.34,19.72,10.19
REC1008228,CMP1004,CUS103103,2024-05-19,48206,5431,131,86357.92,68123.28,Mobile,Prospecting,11.27,2.41,0.79
REC1010477,CMP1094,CUS104201,2025-11-30,33416,2867,138,35823.62,23774.34,Desktop,Prospecting,8.58,4.81,0.66
REC1026725,CMP1116,CUS103527,2025-01-03,7334,327,66,5201.33,98786.56,Desktop,Prospecting,4.46,20.18,18.99
REC1012848,CMP1053,CUS104111,2025-07-13,89899,8832,204,87039.95,94605.98,Mobile,Retargeting,9.82,2.31,1.09
REC1028216,CMP1030,CUS107964,2025-05-29,66723,5315,485,94051.07,511186.48,Desktop,Retargeting,7.97,9.13,5.44
REC1003704,CMP1081,CUS103809,2025-02-16,61531,7137,1262,74516.08,1234964.37,Tablet,Prospecting,11.6,17.68,16.57
